Block Name,Block Number,Point ID,Points_m_XYZ_0,Points_m_XYZ_1,Points_m_XYZ_2,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,3876,3.45184,-4.31323,-0.289522,5.532,397194180,14133,5.532,8,12,397194180,-3
dataset_1,1,1120,6.63312,-4.31254,-0.692191,7.942,397189254,12303,7.942,8,10,397189254,-5
dataset_1,1,5217,2.3628,-4.31217,-0.603741,4.954,397195941,15128,4.954,10,8,397195941,-7
dataset_1,1,1543,5.98752,-4.31198,-0.905977,7.434,397190024,12576,7.434,12,8,397190024,-7
dataset_1,1,12280,-2.38168,-4.31084,-0.604716,4.962,397209986,20892,4.962,10,8,397209986,-7
dataset_1,1,2558,4.7223,-4.31054,-1.47613,6.562,397191447,13239,6.562,10,2,397191447,-13
dataset_1,1,19653,-25.7569,-4.31023,6.02914,26.802,397222162,26050,26.802,26,13,397222162,13
dataset_1,1,13830,-3.5758,-4.31013,-0.2935,5.608,397212206,21968,5.608,6,12,397212206,-3
dataset_1,1,6075,1.78177,-4.31009,-0.738684,4.722,397197927,15754,4.722,12,6,397197927,-9
dataset_1,1,1955,5.4147,-4.30859,-1.09598,7.006,397190793,12851,7.006,12,6,397190793,-9
dataset_1,1,2919,4.34929,-4.30849,-1.6404,6.338,397191996,13473,6.338,14,0,397191996,-15
dataset_1,1,13191,-3.01431,-4.30808,-0.460008,5.278,397211096,21498,5.278,5,10,397211096,-5
dataset_1,1,11491,-1.8678,-4.30799,-0.743689,4.754,397208433,20344,4.754,12,6,397208433,-9
dataset_1,1,14687,-4.45652,-4.30662,-1.66058,6.416,397213450,22598,6.416,5,0,397213450,-15
dataset_1,1,3848,3.47064,-4.30582,-0.289837,5.538,397194070,14113,5.538,7,12,397194070,-3
dataset_1,1,11520,-1.88441,-4.30506,-0.744315,4.758,397208543,20364,4.758,11,6,397208543,-9
dataset_1,1,13856,-3.59519,-4.30438,-0.293919,5.616,397212317,21987,5.616,5,12,397212317,-3
dataset_1,1,5192,2.37709,-4.30431,-0.603741,4.954,397195830,15109,4.954,10,8,397195830,-7
dataset_1,1,17935,-10.4997,-4.30409,2.20575,11.56,397218784,24771,11.56,4,11,397218784,11
dataset_1,1,3262,4.0079,-4.30397,-0.102655,5.882,397192526,13704,5.882,13,14,397192526,-1
dataset_1,1,14430,-4.18225,-4.3037,-0.104749,6.002,397213206,22418,6.002,7,14,397213206,-1
dataset_1,1,1840,5.56013,-4.30356,1.62325,7.216,397190367,12774,7.216,4,13,397190367,13
dataset_1,1,17428,-8.97352,-4.30324,-0.870686,9.99,397218450,24438,9.99,11,10,397218450,-5
dataset_1,1,14718,-4.48407,-4.30307,-1.66524,6.434,397213561,22618,6.434,6,0,397213561,-15
dataset_1,1,12309,-2.39596,-4.30292,-0.604716,4.962,397210096,20911,4.962,11,8,397210096,-7
dataset_1,1,17698,-9.72647,-4.30206,-0.557378,10.65,397218676,24614,10.65,13,12,397218676,-3
dataset_1,1,2443,4.84182,-4.30179,-1.25896,6.598,397191784,13162,6.598,15,4,397191784,-11
dataset_1,1,4477,2.94391,-4.30108,-0.455999,5.232,397195060,14561,5.232,6,10,397195060,-5
dataset_1,1,5141,2.41313,-4.30015,-0.605447,4.968,397196383,15070,4.968,9,8,397196383,-7
dataset_1,1,6044,1.79604,-4.29989,-0.738058,4.718,397197816,15733,4.718,12,6,397197816,-9
dataset_1,1,13217,-3.03048,-4.29917,-0.460182,5.28,397211207,21518,5.28,5,10,397211207,-5
dataset_1,1,11550,-1.89868,-4.29879,-0.744315,4.758,397208654,20383,4.758,11,6,397208654,-9
dataset_1,1,15310,-5.24564,-4.29809,-1.56566,6.96,397214561,23067,6.96,5,2,397214561,-13
dataset_1,1,4466,2.94919,-4.29752,1.39659,5.396,397195017,14554,5.396,7,15,397195017,15
dataset_1,1,6015,1.81257,-4.29723,-0.738684,4.722,397197706,15713,4.722,12,6,397197706,-9
dataset_1,1,4308,3.08064,-4.29666,1.22058,5.426,397194348,14436,5.426,9,13,397194348,13
dataset_1,1,11579,-1.91453,-4.29608,-0.744941,4.762,397208765,20402,4.762,10,6,397208765,-9
dataset_1,1,4281,3.10172,-4.2959,1.22328,5.438,397194238,14417,5.438,16,13,397194238,13
dataset_1,1,12336,-2.41096,-4.29453,-0.604716,4.962,397210207,20931,4.962,11,8,397210207,-7
dataset_1,1,13242,-3.04818,-4.29397,-0.460705,5.286,397211318,21537,5.286,5,10,397211318,-5
dataset_1,1,14458,-4.20144,-4.29337,-0.104854,6.008,397213317,22438,6.008,7,14,397213317,-1
dataset_1,1,15881,-6.03879,-4.29313,-1.44023,7.548,397216003,23459,7.548,6,4,397216003,-11
dataset_1,1,17025,-8.01657,-4.29304,-1.11657,9.162,397217782,24183,9.162,6,8,397217782,-7
dataset_1,1,12365,-2.42985,-4.293,-0.605691,4.97,397209543,20951,4.97,10,8,397209543,-7
dataset_1,1,13882,-3.61223,-4.2927,-0.294023,5.618,397212427,22008,5.618,5,12,397212427,-3
dataset_1,1,291,8.21461,-4.29267,-0.161784,9.27,397188489,11759,9.27,6,14,397188489,-1
dataset_1,1,2412,4.86342,-4.29221,-1.26087,6.608,397191673,13143,6.608,17,4,397191673,-11
dataset_1,1,5115,2.42813,-4.2917,-0.605447,4.968,397196272,15050,4.968,9,8,397196272,-7
dataset_1,1,17908,-10.3657,-4.29148,2.59009,11.514,397218678,24751,11.514,22,13,397218678,13
dataset_1,1,3234,4.02427,-4.29141,-0.10269,5.884,397192415,13684,5.884,14,14,397192415,-1
dataset_1,1,4451,2.95816,-4.29129,-0.455999,5.232,397194950,14542,5.232,6,10,397194950,-5
dataset_1,1,1924,5.432,-4.28994,-1.09629,7.008,397190682,12830,7.008,12,6,397190682,-9
dataset_1,1,19675,-26.1382,-4.28966,4.19526,26.818,397222264,26068,26.818,15,9,397222264,9
dataset_1,1,5167,2.38823,-4.28905,-0.602766,4.946,397195719,15089,4.946,11,8,397195719,-7
dataset_1,1,1514,5.99694,-4.28864,-0.905245,7.428,397189913,12557,7.428,12,8,397189913,-7
dataset_1,1,12395,-2.44604,-4.28837,-0.606178,4.974,397209654,20970,4.974,10,8,397209654,-7
dataset_1,1,17733,-9.7912,-4.28785,2.86409,11.066,397218794,24635,11.066,5,15,397218794,15
dataset_1,1,5986,1.82526,-4.28756,-0.738058,4.718,397197595,15694,4.718,12,6,397197595,-9
dataset_1,1,17311,-8.64476,-4.28753,2.5856,9.99,397218019,24362,9.99,4,15,397218019,15
dataset_1,1,14748,-4.49692,-4.28685,-1.66472,6.432,397213671,22637,6.432,6,0,397213671,-15
dataset_1,1,16463,-6.94361,-4.28678,-1.29246,8.262,397216561,23831,8.262,7,6,397216561,-9
dataset_1,1,5957,1.84256,-4.28661,-0.738996,4.724,397197484,15674,4.724,12,6,397197484,-9
dataset_1,1,2889,4.35741,-4.2865,-1.63781,6.328,397191885,13453,6.328,12,0,397191885,-15
dataset_1,1,1088,6.64069,-4.2862,-0.691494,7.934,397189143,12284,7.934,10,10,397189143,-5
dataset_1,1,4425,2.97653,-4.28585,-0.456522,5.238,397194839,14522,5.238,7,10,397194839,-5
dataset_1,1,3792,3.5024,-4.28519,-0.290046,5.542,397193848,14074,5.542,10,12,397193848,-3
dataset_1,1,14487,-4.22127,-4.28511,-0.104994,6.016,397213427,22457,6.016,7,14,397213427,-1
dataset_1,1,3820,3.47609,-4.28343,-0.289104,5.524,397193959,14094,5.524,7,12,397193959,-3
dataset_1,1,5929,1.85755,-4.28229,-0.739309,4.726,397197374,15655,4.726,12,6,397197374,-9
dataset_1,1,17763,-9.86739,-4.28228,2.88221,11.136,397218904,24654,11.136,1,15,397218904,15
dataset_1,1,4227,3.13739,-4.282,1.22553,5.448,397194791,14377,5.448,19,13,397194791,13
dataset_1,1,18132,-11.2016,-4.28197,-0.209324,11.994,397219565,24908,11.994,8,14,397219565,-1
dataset_1,1,13269,-3.06199,-4.28168,-0.460531,5.284,397211428,21557,5.284,5,10,397211428,-5
dataset_1,1,5899,1.87412,-4.28154,-0.740248,4.732,397197263,15636,4.732,11,6,397197263,-9
dataset_1,1,3206,4.04122,-4.28095,-0.10276,5.888,397193079,13665,5.888,14,14,397193079,-1
dataset_1,1,11609,-1.92547,-4.28036,-0.743377,4.752,397208875,20422,4.752,12,6,397208875,-9
dataset_1,1,15338,-5.26061,-4.27976,-1.56566,6.96,397214671,23087,6.96,5,2,397214671,-13
dataset_1,1,11639,-1.94359,-4.27867,-0.744315,4.758,397208986,20443,4.758,11,6,397208986,-9
dataset_1,1,2530,4.7178,-4.27784,-1.47028,6.536,397191337,13220,6.536,10,2,397191337,-13
dataset_1,1,2382,4.8791,-4.27735,-1.26125,6.61,397191563,13124,6.61,11,4,397191563,-11
dataset_1,1,12422,-2.45827,-4.27679,-0.605691,4.97,397209765,20989,4.97,10,8,397209765,-7
dataset_1,1,19710,-26.8502,-4.27668,1.4249,27.226,397222416,26095,27.226,22,3,397222416,3
dataset_1,1,15912,-6.06016,-4.27656,-1.44175,7.556,397216114,23479,7.556,7,4,397216114,-11
dataset_1,1,5089,2.43916,-4.2763,-0.604472,4.96,397196162,15030,4.96,9,8,397196162,-7
dataset_1,1,2857,4.37575,-4.27608,-1.63936,6.334,397192549,13434,6.334,12,0,397192549,-15
dataset_1,1,4492,2.91316,-4.27534,1.38623,5.356,397195127,14573,5.356,10,15,397195127,15
dataset_1,1,18104,-11.0736,-4.27516,-0.207195,11.872,397219455,24889,11.872,14,14,397219455,-1
dataset_1,1,17056,-8.04728,-4.27341,-1.11876,9.18,397217893,24203,9.18,5,8,397217893,-7
dataset_1,1,4399,2.98769,-4.27321,-0.456173,5.234,397194729,14504,5.234,7,10,397194729,-5
dataset_1,1,19655,-25.563,-4.2732,6.94463,26.832,397222167,26051,26.832,19,15,397222167,15
dataset_1,1,17958,-10.5024,-4.27313,0.594222,11.354,397218877,24786,11.354,3,3,397218877,3
dataset_1,1,437,7.84685,-4.27291,2.39408,9.25,397188270,11857,9.25,6,15,397188270,15
dataset_1,1,3764,3.51532,-4.27201,-0.289941,5.54,397193738,14055,5.54,8,12,397193738,-3
dataset_1,1,469,7.78353,-4.27196,2.37906,9.192,397188381,11876,9.192,2,15,397188381,15
dataset_1,1,13908,-3.6187,-4.27155,-0.293395,5.606,397212538,22027,5.606,6,12,397212538,-3
dataset_1,1,13295,-3.07617,-4.2715,-0.460531,5.284,397211539,21576,5.284,6,10,397211539,-5
dataset_1,1,2144,5.14859,-4.27141,0.821399,6.74,397191459,12968,6.74,2,7,397191459,7
dataset_1,1,1485,6.01437,-4.27103,-0.905733,7.432,397189802,12538,7.432,12,8,397189802,-7
dataset_1,1,1893,5.44464,-4.27068,-1.09598,7.006,397190572,12811,7.006,12,6,397190572,-9
dataset_1,1,18077,-10.9468,-4.27019,-0.205101,11.752,397219344,24869,11.752,19,14,397219344,-1
dataset_1,1,14516,-4.23405,-4.26967,-0.104959,6.014,397213538,22476,6.014,6,14,397213538,-1
dataset_1,1,16493,-6.96378,-4.26908,-1.29371,8.27,397216671,23849,8.27,7,6,397216671,-9
dataset_1,1,11670,-1.95612,-4.26861,-0.743689,4.754,397209096,20462,4.754,13,6,397209096,-9
dataset_1,1,5063,2.45332,-4.26819,-0.604472,4.96,397196051,15011,4.96,10,8,397196051,-7
dataset_1,1,18201,-11.5052,-4.2673,1.94354,12.424,397219112,24965,12.424,6,9,397219112,9
dataset_1,1,349,8.03204,-4.26711,2.43704,9.416,397188712,11798,9.416,2,15,397188712,15
dataset_1,1,262,8.23487,-4.26673,-0.161889,9.276,397188378,11739,9.276,6,14,397188378,-1
dataset_1,1,17458,-8.97335,-4.26662,-0.869291,9.974,397218561,24457,9.974,9,10,397218561,-5
dataset_1,1,18228,-11.6275,-4.26658,1.96169,12.54,397219222,24985,12.54,6,9,397219222,9
dataset_1,1,13962,-3.66461,-4.26652,-0.294756,5.632,397212759,22066,5.632,5,12,397212759,-3
dataset_1,1,5841,1.9039,-4.26621,-0.739935,4.73,397197042,15595,4.73,11,6,397197042,-9
dataset_1,1,4373,3.00489,-4.26602,-0.456522,5.238,397194618,14484,5.238,6,10,397194618,-5
dataset_1,1,19512,-22.9712,-4.26576,1.22445,23.396,397221586,25948,23.396,17,3,397221586,3
dataset_1,1,3178,4.05476,-4.26537,-0.102725,5.886,397192968,13645,5.886,13,14,397192968,-1
dataset_1,1,14776,-4.50409,-4.26527,-1.66214,6.422,397213782,22656,6.422,5,0,397213782,-15
dataset_1,1,12450,-2.47119,-4.26475,-0.605203,4.966,397209875,21009,4.966,11,8,397209875,-7
dataset_1,1,18930,-15.8914,-4.26402,0.287197,16.456,397220586,25498,16.456,6,1,397220586,1
dataset_1,1,5011,2.48933,-4.26339,-0.606178,4.974,397195830,14972,4.974,9,8,397195830,-7
dataset_1,1,1057,6.65319,-4.26308,-0.691319,7.932,397189807,12265,7.932,10,10,397189807,-5
dataset_1,1,3737,3.53276,-4.26279,-0.290151,5.544,397193627,14035,5.544,8,12,397193627,-3
dataset_1,1,13322,-3.09223,-4.26235,-0.460705,5.286,397211649,21596,5.286,5,10,397211649,-5
dataset_1,1,5870,1.88346,-4.26232,-0.738058,4.718,397197153,15616,4.718,12,6,397197153,-9
dataset_1,1,17730,-9.72679,-4.26167,-0.556541,10.634,397218787,24634,10.634,14,12,397218787,-3
dataset_1,1,15366,-5.27552,-4.26137,-1.56566,6.96,397214782,23107,6.96,5,2,397214782,-13
dataset_1,1,5037,2.4692,-4.26131,-0.604716,4.962,397195941,14991,4.962,10,8,397195941,-7
dataset_1,1,2353,4.89623,-4.26073,-1.26163,6.612,397191452,13103,6.612,15,4,397191452,-11
dataset_1,1,5813,1.9173,-4.26021,-0.739935,4.73,397196931,15577,4.73,11,6,397196931,-9
dataset_1,1,2826,4.38852,-4.2602,-1.63884,6.332,397192438,13415,6.332,12,0,397192438,-15
dataset_1,1,19671,-25.8998,-4.25982,2.29638,26.348,397222254,26066,26.348,18,5,397222254,5
dataset_1,1,17937,-10.3914,-4.2597,2.59279,11.526,397218789,24771,11.526,21,13,397218789,13
dataset_1,1,13350,-3.11297,-4.25957,-0.461577,5.296,397211760,21616,5.296,5,10,397211760,-5
dataset_1,1,13934,-3.63284,-4.25953,-0.293395,5.606,397212648,22046,5.606,6,12,397212648,-3
dataset_1,1,2112,5.16885,-4.25936,0.822374,6.748,397191348,12949,6.748,3,7,397191348,7
dataset_1,1,19677,-25.9804,-4.25912,5.1175,26.82,397222268,26069,26.82,17,11,397222268,11
dataset_1,1,13987,-3.68265,-4.25888,-0.29507,5.638,397212870,22085,5.638,5,12,397212870,-3
dataset_1,1,11700,-1.96787,-4.25886,-0.743064,4.75,397208433,20480,4.75,12,6,397208433,-9
dataset_1,1,4254,3.09606,-4.25668,1.21519,5.402,397194127,14397,5.402,19,13,397194127,13
dataset_1,1,3149,4.07303,-4.25623,-0.10283,5.892,397192858,13626,5.892,14,14,397192858,-1
dataset_1,1,12480,-2.48607,-4.2561,-0.605203,4.966,397209986,21029,4.966,11,8,397209986,-7
dataset_1,1,11757,-2.00186,-4.25609,-0.744941,4.762,397208654,20519,4.762,11,6,397208654,-9
dataset_1,1,11729,-1.98439,-4.25554,-0.743689,4.754,397208543,20500,4.754,12,6,397208543,-9
dataset_1,1,15944,-6.07505,-4.25538,-1.44175,7.556,397216224,23499,7.556,6,4,397216224,-11
dataset_1,1,12541,-2.52409,-4.25444,-0.607397,4.984,397210207,21068,4.984,8,8,397210207,-7
dataset_1,1,14545,-4.24967,-4.25412,-0.104959,6.014,397213648,22497,6.014,6,14,397213648,-1
dataset_1,1,4347,3.01861,-4.25388,-0.456347,5.236,397194507,14464,5.236,7,10,397194507,-5
dataset_1,1,3709,3.54815,-4.25258,-0.290255,5.546,397193517,14016,5.546,8,12,397193517,-3
dataset_1,1,5754,1.94872,-4.25245,-0.740874,4.736,397197484,15538,4.736,11,6,397197484,-9
dataset_1,1,4985,2.50218,-4.25125,-0.605691,4.97,397195719,14952,4.97,9,8,397195719,-7
dataset_1,1,13378,-3.12826,-4.25083,-0.461751,5.298,397211871,21635,5.298,5,10,397211871,-5
dataset_1,1,14012,-3.70143,-4.25051,-0.295384,5.644,397212980,22105,5.644,5,12,397212980,-3
dataset_1,1,1863,5.45796,-4.25044,-1.09567,7.004,397190461,12791,7.004,12,6,397190461,-9
dataset_1,1,1454,6.02924,-4.25001,-0.905733,7.432,397189692,12518,7.432,12,8,397189692,-7
dataset_1,1,16523,-6.99193,-4.24949,-1.2959,8.284,397216782,23871,8.284,7,6,397216782,-9
dataset_1,1,18158,-11.2334,-4.24921,-0.209638,12.012,397219676,24928,12.012,11,14,397219676,-1
dataset_1,1,18352,-12.202,-4.24917,1.13041,12.97,397219766,25080,12.97,10,5,397219766,5
dataset_1,1,11787,-2.01818,-4.24837,-0.744941,4.762,397208765,20541,4.762,9,6,397208765,-9
dataset_1,1,14803,-4.51755,-4.2482,-1.66162,6.42,397213893,22676,6.42,4,0,397213893,-15
dataset_1,1,5784,1.9297,-4.24809,-0.738996,4.724,397196821,15557,4.724,12,6,397196821,-9
dataset_1,1,1871,5.446,-4.24723,1.85056,7.15,397190482,12795,7.15,8,15,397190482,15
dataset_1,1,17087,-8.06141,-4.2467,-1.11876,9.18,397218003,24222,9.18,6,8,397218003,-7
dataset_1,1,4321,3.03575,-4.24656,-0.456696,5.24,397194397,14444,5.24,6,10,397194397,-5
dataset_1,1,1901,5.40758,-4.24618,1.84227,7.118,397190593,12814,7.118,8,15,397190593,15
dataset_1,1,12511,-2.49916,-4.24612,-0.604959,4.964,397210096,21048,4.964,11,8,397210096,-7
dataset_1,1,5724,1.96281,-4.24596,-0.740874,4.736,397197374,15519,4.736,11,6,397197374,-9
dataset_1,1,14571,-4.26942,-4.24564,-0.105098,6.022,397213759,22516,6.022,7,14,397213759,-1
dataset_1,1,15397,-5.29114,-4.24507,-1.56611,6.962,397214893,23126,6.962,5,2,397214893,-13
dataset_1,1,2503,4.71388,-4.2444,-1.46443,6.51,397192000,13200,6.51,10,2,397192000,-13
dataset_1,1,4594,2.80705,-4.24421,1.36346,5.268,397194795,14652,5.268,11,15,397194795,15
dataset_1,1,2795,4.40271,-4.24275,-1.63832,6.33,397192328,13394,6.33,11,0,397192328,-15
dataset_1,1,3807,3.45413,-4.24274,1.46595,5.664,397193911,14085,5.664,6,15,397193911,15
dataset_1,1,2324,4.90736,-4.2419,-1.26087,6.608,397191341,13084,6.608,17,4,397191341,-11
dataset_1,1,3119,4.08574,-4.24126,-0.102795,5.89,397192747,13607,5.89,14,14,397192747,-1
dataset_1,1,15976,-6.09719,-4.24081,-1.44366,7.566,397216335,23518,7.566,6,4,397216335,-11
dataset_1,1,3680,3.56224,-4.2408,-0.290255,5.546,397193406,13997,5.546,8,12,397193406,-3
dataset_1,1,1026,6.66561,-4.23992,-0.691145,7.93,397189696,12246,7.93,10,10,397189696,-5
dataset_1,1,232,8.24719,-4.23848,-0.161854,9.274,397188268,11720,9.274,6,14,397188268,-1
dataset_1,1,11816,-2.03055,-4.23809,-0.744315,4.758,397208875,20560,4.758,10,6,397208875,-9
dataset_1,1,17370,-8.69284,-4.2379,2.5913,10.012,397218241,24401,10.012,6,15,397218241,15
dataset_1,1,12571,-2.5331,-4.23753,-0.606178,4.974,397210318,21087,4.974,10,8,397210318,-7
dataset_1,1,5694,1.97752,-4.23695,-0.740561,4.734,397197263,15498,4.734,11,6,397197263,-9
dataset_1,1,19708,-26.5623,-4.23558,0.469505,26.902,397222411,26094,26.902,30,1,397222411,1
dataset_1,1,13406,-3.13952,-4.23508,-0.461228,5.292,397211207,21655,5.292,5,10,397211207,-5
dataset_1,1,14826,-4.53517,-4.23504,-1.66265,6.424,397214003,22696,6.424,4,0,397214003,-15
dataset_1,1,17760,-9.75369,-4.23495,-0.557273,10.648,397218897,24653,10.648,13,12,397218897,-3
dataset_1,1,2766,4.42374,-4.23481,-1.64091,6.34,397192217,13375,6.34,12,0,397192217,-15
dataset_1,1,12601,-2.55021,-4.23421,-0.606909,4.98,397210428,21106,4.98,9,8,397210428,-7
dataset_1,1,19698,-26.3456,-4.23402,3.27634,26.884,397222370,26087,26.884,20,7,397222370,7
dataset_1,1,14038,-3.7123,-4.23306,-0.29507,5.638,397212317,22125,5.638,5,12,397212317,-3
dataset_1,1,14597,-4.2849,-4.23287,-0.105133,6.024,397213870,22535,6.024,6,14,397213870,-1
dataset_1,1,2241,4.99028,-4.23206,1.75324,6.774,397191035,13030,6.774,2,15,397191035,15
dataset_1,1,4294,3.04633,-4.23161,-0.456173,5.234,397194286,14425,5.234,7,10,397194286,-5
dataset_1,1,17987,-10.4961,-4.23007,0.593071,11.332,397218987,24805,11.332,3,3,397218987,3
dataset_1,1,14850,-4.56126,-4.22969,-1.66679,6.44,397214114,22716,6.44,4,0,397214114,-15
dataset_1,1,17966,-10.4163,-4.22962,2.59549,11.538,397218900,24790,11.538,7,13,397218900,13
dataset_1,1,1834,5.46964,-4.22894,-1.09504,7,397190351,12771,7,11,6,397190351,-9
dataset_1,1,1751,5.58085,-4.22843,1.6165,7.186,397190809,12715,7.186,6,13,397190809,13
dataset_1,1,4267,3.06502,-4.22794,-0.45687,5.242,397194176,14406,5.242,7,10,397194176,-5
dataset_1,1,17490,-8.97197,-4.22763,-0.867723,9.956,397217897,24477,9.956,9,10,397217897,-5
dataset_1,1,15424,-5.30519,-4.2275,-1.56611,6.962,397215003,23145,6.962,5,2,397215003,-13
dataset_1,1,4935,2.52698,-4.22731,-0.604716,4.962,397195498,14913,4.962,10,8,397195498,-7
dataset_1,1,16555,-7.00768,-4.2273,-1.29622,8.286,397216893,23890,8.286,7,6,397216893,-9
dataset_1,1,5637,2.00801,-4.22696,-0.741186,4.738,397197042,15459,4.738,11,6,397197042,-9
dataset_1,1,5664,1.98988,-4.22679,-0.739935,4.73,397197153,15479,4.73,12,6,397197153,-9
dataset_1,1,11845,-2.04128,-4.22635,-0.743377,4.752,397208986,20578,4.752,12,6,397208986,-9
dataset_1,1,13432,-3.15474,-4.22625,-0.461403,5.294,397211318,21674,5.294,5,10,397211318,-5
dataset_1,1,4960,2.50614,-4.22586,-0.603253,4.95,397195609,14933,4.95,11,8,397195609,-7
dataset_1,1,1424,6.03916,-4.22552,-0.905002,7.426,397190355,12498,7.426,12,8,397190355,-7
dataset_1,1,19679,-25.7691,-4.22448,6.02869,26.8,397222273,26069,26.8,26,13,397222273,13
dataset_1,1,14065,-3.72822,-4.22438,-0.295279,5.642,397212427,22143,5.642,5,12,397212427,-3
dataset_1,1,1932,5.3412,-4.22429,1.82467,7.05,397190703,12834,7.05,6,15,397190703,15
dataset_1,1,3779,3.46084,-4.2223,1.46285,5.652,397193800,14066,5.652,14,15,397193800,15
dataset_1,1,3626,3.59694,-4.2219,-0.290674,5.554,397193185,13957,5.554,8,12,397193185,-3
dataset_1,1,2293,4.91693,-4.22177,-1.25972,6.602,397191231,13065,6.602,18,4,397191231,-11
dataset_1,1,17117,-8.08146,-4.22129,-1.11949,9.186,397217340,24242,9.186,5,8,397217340,-7
dataset_1,1,16007,-6.11122,-4.22057,-1.44366,7.566,397215672,23537,7.566,7,4,397215672,-11
dataset_1,1,3653,3.5713,-4.22009,-0.289732,5.536,397193295,13976,5.536,8,12,397193295,-3
dataset_1,1,4200,3.1134,-4.21982,1.21069,5.382,397194680,14358,5.382,27,13,397194680,13
dataset_1,1,2736,4.43635,-4.21878,-1.6404,6.338,397192106,13356,6.338,12,0,397192106,-15
dataset_1,1,14875,-4.57952,-4.21847,-1.66835,6.446,397214224,22735,6.446,5,0,397214224,-15
dataset_1,1,3088,4.0929,-4.21765,-0.102585,5.878,397192636,13586,5.878,17,14,397192636,-1
dataset_1,1,13459,-3.16993,-4.21735,-0.461577,5.296,397211428,21693,5.296,5,10,397211428,-5
dataset_1,1,2472,4.71485,-4.21705,-1.46038,6.492,397191890,13181,6.492,10,2,397191890,-13
dataset_1,1,3977,3.29115,-4.21703,1.43334,5.538,397193800,14203,5.538,12,15,397193800,15
dataset_1,1,4910,2.53894,-4.2155,-0.604228,4.958,397195388,14894,4.958,10,8,397195388,-7
dataset_1,1,14625,-4.29679,-4.21508,-0.105063,6.02,397213980,22555,6.02,6,14,397213980,-1
dataset_1,1,5610,2.02019,-4.21458,-0.740248,4.732,397196931,15439,4.732,11,6,397196931,-9
dataset_1,1,997,6.677,-4.2145,-0.690796,7.926,397189586,12226,7.926,10,10,397189586,-5
dataset_1,1,12692,-2.59784,-4.21448,-0.607884,4.988,397210760,21165,4.988,9,8,397210760,-7
dataset_1,1,11873,-2.05342,-4.21388,-0.742438,4.746,397209096,20598,4.746,12,6,397209096,-9
dataset_1,1,15451,-5.32602,-4.21379,-1.56791,6.97,397215114,23165,6.97,5,2,397215114,-13
dataset_1,1,18953,-15.9255,-4.21364,0.287546,16.476,397220697,25518,16.476,6,1,397220697,1
dataset_1,1,12662,-2.57763,-4.21291,-0.606422,4.976,397210649,21146,4.976,10,8,397210649,-7
dataset_1,1,11900,-2.07,-4.21236,-0.743377,4.752,397209207,20617,4.752,12,6,397209207,-9
dataset_1,1,4885,2.556,-4.21215,-0.604959,4.964,397195277,14875,4.964,10,8,397195277,-7
dataset_1,1,1992,5.25309,-4.21153,1.55441,6.91,397190920,12872,6.91,6,13,397190920,13
dataset_1,1,14090,-3.74294,-4.21134,-0.295279,5.642,397212538,22163,5.642,5,12,397212538,-3
dataset_1,1,4240,3.07506,-4.21078,-0.456173,5.234,397194065,14386,5.234,8,10,397194065,-5
dataset_1,1,1803,5.48133,-4.21053,-1.09473,6.998,397190240,12753,6.998,11,6,397190240,-9
dataset_1,1,13487,-3.18898,-4.21047,-0.4621,5.302,397211539,21714,5.302,5,10,397211539,-5
dataset_1,1,18180,-11.2481,-4.20998,-0.209638,12.012,397219013,24948,12.012,13,14,397219013,-1
dataset_1,1,4173,3.12811,-4.20893,1.21069,5.382,397194570,14338,5.382,24,13,397194570,13
dataset_1,1,11929,-2.08645,-4.20865,-0.744002,4.756,397209318,20637,4.756,13,6,397209318,-9
dataset_1,1,12632,-2.55467,-4.20831,-0.604472,4.96,397210539,21126,4.96,12,8,397210539,-7
dataset_1,1,5586,2.03416,-4.20786,-0.740248,4.732,397196821,15420,4.732,12,6,397196821,-9
dataset_1,1,1395,6.05477,-4.2066,-0.905245,7.428,397190245,12479,7.428,12,8,397190245,-7
dataset_1,1,11955,-2.10289,-4.20488,-0.744628,4.76,397209428,20657,4.76,13,6,397209428,-9
dataset_1,1,16038,-6.13401,-4.20476,-1.44557,7.576,397215782,23557,7.576,8,4,397215782,-11
dataset_1,1,14654,-4.31361,-4.2036,-0.105133,6.024,397214091,22574,6.024,6,14,397214091,-1
dataset_1,1,2707,4.45105,-4.20327,-1.6404,6.338,397191996,13336,6.338,12,0,397191996,-15
dataset_1,1,17791,-9.77392,-4.20325,-0.557587,10.654,397219008,24673,10.654,11,12,397219008,-3
dataset_1,1,4213,3.0921,-4.20323,-0.456522,5.238,397194729,14366,5.238,7,10,397194729,-5
dataset_1,1,5539,2.06638,-4.20314,-0.741812,4.742,397196600,15382,4.742,10,6,397196600,-9
dataset_1,1,13512,-3.20534,-4.20304,-0.462448,5.306,397211649,21733,5.306,5,10,397211649,-5
dataset_1,1,3061,4.10546,-4.20262,-0.10255,5.876,397192526,13567,5.876,16,14,397192526,-1
dataset_1,1,3599,3.60441,-4.20237,-0.290151,5.544,397193074,13938,5.544,8,12,397193074,-3
dataset_1,1,14116,-3.75955,-4.20188,-0.295489,5.646,397212648,22182,5.646,5,12,397212648,-3
dataset_1,1,6396,1.55579,-4.20134,-0.870852,4.564,397198365,15968,4.564,0,4,397198365,-11
